i,c16,i,i,i,i
90,Marble,9200,46,2,13
90,Marble,47500,95,3,17
90,Marble,36000,24,5,14
90,Iron,4000,8,3,4
90,Sandstone,400000,80,7,4
90,Iron,28500,19,5,4
90,Iron,48500,97,3,8
90,Gold,80000,80,4,19
90,Gold,118500,79,5,16
90,Iron,10500,7,5,14
90,Copper,31500,63,3,14
90,Sandstone,40500,27,5,13
90,Marble,2000,20,1,3
90,Aluminum,104000,52,6,11
90,Sandstone,75000,15,7,1
90,Copper,165000,33,7,17
90,Iron,62000,31,6,11
90,Marble,80000,40,6,5
90,Sandstone,115500,77,5,17
90,Copper,115500,77,5,11
90,Marble,85000,85,4,5
90,Copper,2500,25,1,15
90,Sandstone,74000,37,6,17
90,Gold,600,6,1,17
90,Sandstone,18000,90,2,16
90,Marble,19000,19,4,19
90,Sandstone,300,3,1,7
90,Gold,120000,80,5,10
90,Iron,8000,40,2,1
90,Marble,8300,83,1,9
90,Copper,58000,29,6,6
90,Gold,120000,60,6,7
90,Copper,16500,11,5,14
90,Iron,1000,10,1,8
90,Aluminum,33000,33,4,17
90,Iron,375000,75,7,7
90,Iron,9600,96,1,1
90,Marble,102000,51,6,20
90,Copper,7900,79,1,11
90,Aluminum,11200,56,2,8
90,Gold,2400,12,2,18
90,Iron,11000,55,2,19
90,Aluminum,60000,40,5,14
90,Aluminum,35000,35,4,9
90,Copper,25000,50,3,12
90,Gold,42500,85,3,6
90,Marble,50000,10,7,14
90,Gold,17000,85,2,14
90,Sandstone,190000,38,7,2
90,Copper,47000,94,3,15
90,Marble,6900,69,1,7
90,Sandstone,68000,34,6,8
90,Sandstone,40500,81,3,2
90,Marble,72000,72,4,10
90,Aluminum,176000,88,6,4
90,Iron,5200,52,1,19
90,Iron,3000,3,4,3
90,Iron,9600,96,1,16
90,Aluminum,166000,83,6,7
90,Aluminum,40000,80,3,10
90,Marble,9600,96,1,6
90,Iron,8200,41,2,13
90,Aluminum,12000,12,4,3
90,Gold,112500,75,5,14
90,Sandstone,74000,37,6,4
90,Aluminum,97500,65,5,20
90,Marble,33500,67,3,20
90,Iron,30000,20,5,5
90,Gold,5600,56,1,20
90,Gold,7500,75,1,12
90,Marble,45000,9,7,13
90,Sandstone,166000,83,6,7
90,Gold,156000,78,6,13
90,Sandstone,34000,68,3,15
90,Iron,49500,33,5,14
90,Marble,7300,73,1,4
90,Gold,172000,86,6,19
90,Copper,41000,41,4,10
90,Iron,142000,71,6,9
90,Sandstone,4000,8,3,7
90,Aluminum,50000,25,6,12
90,Iron,100,1,1,13
90,Iron,16000,80,2,3
90,Sandstone,3800,19,2,6
90,Gold,5200,26,2,5
90,Sandstone,103500,69,5,20
90,Gold,136500,91,5,13
90,Marble,79000,79,4,17
90,Aluminum,136500,91,5,17
90,Iron,6100,61,1,9
90,Marble,16500,33,3,9
90,Gold,27000,18,5,9
90,Marble,39000,78,3,8
90,Aluminum,1000,5,2,16
90,Aluminum,110000,22,7,18
90,Gold,7200,72,1,4
90,Aluminum,120000,80,5,20
90,Aluminum,19400,97,2,6
90,Sandstone,6200,62,1,15
90,Aluminum,49000,49,4,9
90,Copper,174000,87,6,4
90,Marble,13500,9,5,20
90,Aluminum,67500,45,5,10
90,Copper,200000,40,7,10
90,Aluminum,108000,54,6,2
90,Aluminum,460000,92,7,1
90,Iron,2700,27,1,19
90,Copper,34500,69,3,4
90,Gold,48000,96,3,6
90,Aluminum,9500,19,3,13
90,Iron,172000,86,6,10
90,Aluminum,38000,38,4,1
90,Gold,19200,96,2,7
90,Marble,4800,48,1,2
90,Marble,5700,57,1,14
90,Gold,300000,60,7,17
90,Sandstone,4500,45,1,12
90,Aluminum,4800,24,2,11
90,Gold,185000,37,7,3
90,Aluminum,9000,9,4,6
90,Aluminum,68000,68,4,3
90,Marble,14000,70,2,20
90,Copper,5800,58,1,20
90,Copper,58000,29,6,20
90,Aluminum,136500,91,5,19
90,Sandstone,6100,61,1,4
90,Gold,42000,84,3,14
90,Gold,57000,57,4,8
90,Gold,110000,55,6,9
90,Sandstone,14000,14,4,4
90,Copper,9200,46,2,16
90,Sandstone,3600,18,2,11
90,Marble,42000,21,6,19
90,Sandstone,13600,68,2,14
90,Copper,400,2,2,8
90,Marble,14000,7,6,15
90,Marble,14000,14,4,1
90,Gold,34000,68,3,20
90,Gold,1600,16,1,4
90,Copper,142000,71,6,9
90,Iron,28000,56,3,12
90,Gold,285000,57,7,17
90,Aluminum,99000,66,5,5
90,Aluminum,129000,86,5,12
90,Marble,2500,5,3,15
90,Iron,35000,35,4,19
90,Aluminum,76000,38,6,4
90,Gold,4600,46,1,15
90,Copper,22500,45,3,16
90,Sandstone,32500,65,3,11
90,Iron,7200,72,1,20
90,Gold,3200,32,1,13
90,Copper,76000,38,6,12
90,Copper,13600,68,2,13
90,Sandstone,3000,15,2,2
90,Aluminum,12600,63,2,16
90,Copper,3600,36,1,17
90,Marble,18500,37,3,5
90,Gold,42000,21,6,10
90,Sandstone,4500,9,3,8
90,Aluminum,15000,10,5,15
90,Iron,18000,12,5,9
90,Sandstone,1300,13,1,2
90,Sandstone,21000,42,3,20
90,Aluminum,2000,2,4,19
90,Marble,7000,7,4,7
90,Iron,8700,87,1,18
90,Iron,164000,82,6,14
90,Iron,86000,86,4,4
90,Iron,25000,25,4,6
90,Aluminum,85000,17,7,18
90,Gold,390000,78,7,3
90,Marble,24000,16,5,3
90,Iron,48000,48,4,14
90,Copper,5600,28,2,14
90,Marble,76500,51,5,12
90,Iron,15000,3,7,7
90,Aluminum,78000,52,5,1
90,Sandstone,93000,93,4,17
90,Iron,2500,25,1,1
90,Gold,42000,28,5,15
90,Copper,136500,91,5,7
90,Aluminum,74000,74,4,7
90,Copper,500,1,3,17
90,Gold,135000,90,5,15
90,Aluminum,18400,92,2,13
90,Marble,88500,59,5,18
90,Copper,192000,96,6,7
90,Iron,18000,9,6,2
90,Gold,146000,73,6,2
90,Iron,11400,57,2,18
90,Gold,2800,28,1,8
90,Iron,20500,41,3,12
90,Sandstone,112500,75,5,4
90,Iron,370000,74,7,7
90,Gold,112500,75,5,3
90,Copper,4900,49,1,5
90,Gold,76000,38,6,12
90,Sandstone,92000,92,4,8
90,Iron,7600,38,2,2
90,Marble,35000,70,3,13
90,Marble,2000,4,3,14
90,Marble,2500,25,1,6
90,Copper,22500,45,3,5
90,Gold,26000,52,3,7
90,Iron,42000,28,5,4
90,Gold,7000,35,2,5
90,Gold,132000,88,5,20
90,Marble,154000,77,6,10
90,Marble,158000,79,6,18
90,Gold,4000,2,6,3
90,Aluminum,8500,85,1,11
90,Marble,95000,19,7,5
90,Gold,109500,73,5,1
90,Gold,70000,70,4,6
90,Aluminum,96000,48,6,16
90,Aluminum,52500,35,5,20
90,Gold,1400,14,1,11
90,Marble,380000,76,7,20
90,Iron,11200,56,2,14
90,Sandstone,445000,89,7,2
90,Iron,3300,33,1,18
90,Sandstone,6900,69,1,13
90,Sandstone,34500,69,3,6
90,Iron,98000,49,6,6
90,Marble,150000,75,6,14
90,Copper,6800,34,2,10
90,Iron,1100,11,1,11
90,Copper,170000,85,6,12
90,Aluminum,73500,49,5,6
90,Copper,34500,23,5,10
90,Copper,265000,53,7,8
90,Aluminum,39500,79,3,17
90,Aluminum,129000,86,5,15
90,Iron,121500,81,5,20
90,Iron,12800,64,2,17
90,Iron,17200,86,2,18
90,Aluminum,54000,27,6,13
90,Copper,10200,51,2,9
90,Gold,138000,92,5,12
90,Copper,7900,79,1,2
90,Copper,145500,97,5,18
90,Aluminum,14500,29,3,7
90,Gold,108000,54,6,17
90,Copper,5200,26,2,13
90,Iron,65000,13,7,11
90,Sandstone,80000,80,4,14
90,Aluminum,480000,96,7,11
90,Copper,104000,52,6,12
90,Aluminum,122000,61,6,16
90,Copper,54000,27,6,11
90,Sandstone,5800,29,2,6
90,Aluminum,15000,15,4,9
90,Sandstone,13000,26,3,5
90,Iron,2800,14,2,6
90,Gold,7700,77,1,3
90,Copper,75000,75,4,6
90,Sandstone,111000,74,5,15
90,Aluminum,285000,57,7,4
90,Marble,7000,14,3,15
90,Copper,16000,16,4,7
90,Sandstone,4500,9,3,11
90,Aluminum,10500,7,5,3
90,Copper,56000,56,4,17
90,Aluminum,3900,39,1,3
90,Copper,35000,70,3,1
90,Gold,290000,58,7,15
90,Gold,160000,32,7,16
90,Sandstone,36500,73,3,10
90,Sandstone,42000,84,3,1
90,Marble,36000,18,6,9
90,Iron,36500,73,3,13
90,Marble,76000,38,6,13
90,Sandstone,25000,50,3,1
90,Sandstone,148500,99,5,8
90,Iron,900,9,1,17
90,Copper,16500,33,3,14
90,Iron,10600,53,2,1
90,Copper,46000,92,3,13
90,Copper,9000,45,2,18
90,Sandstone,36500,73,3,11
90,Iron,17500,35,3,8
90,Marble,105000,21,7,3
90,Iron,10000,20,3,1
90,Iron,14000,7,6,14
90,Gold,345000,69,7,8
90,Aluminum,315000,63,7,9
90,Aluminum,16800,84,2,3
90,Marble,5400,54,1,2
90,Gold,7200,36,2,16
90,Marble,27000,27,4,11
90,Iron,8200,82,1,13
90,Aluminum,235000,47,7,9
90,Aluminum,36000,18,6,6
90,Sandstone,28000,56,3,20
90,Aluminum,97500,65,5,18
90,Copper,34000,17,6,17
90,Marble,81000,54,5,7
90,Marble,12000,60,2,13
90,Sandstone,112000,56,6,18
90,Sandstone,79000,79,4,8
90,Marble,19800,99,2,8
90,Iron,141000,94,5,11
90,Marble,125000,25,7,13
90,Aluminum,188000,94,6,5
90,Aluminum,5800,29,2,16
90,Aluminum,16600,83,2,18
90,Aluminum,196000,98,6,19
90,Marble,20000,10,6,17
90,Iron,5900,59,1,7
90,Sandstone,168000,84,6,3
90,Iron,135000,27,7,11
90,Iron,17600,88,2,9
90,Marble,176000,88,6,6
90,Aluminum,90000,18,7,9
90,Iron,66000,44,5,2
90,Gold,114000,76,5,13
90,Aluminum,320000,64,7,6
90,Sandstone,196000,98,6,1
90,Aluminum,22000,44,3,6
90,Gold,9000,18,3,2
90,Copper,8400,42,2,4
90,Sandstone,22500,45,3,18
90,Marble,130500,87,5,8
90,Copper,7200,72,1,10
90,Copper,152000,76,6,7
90,Marble,45000,45,4,15
90,Gold,4200,42,1,20
90,Aluminum,8400,84,1,18
90,Gold,18000,9,6,7
90,Gold,50000,25,6,2
90,Gold,65000,13,7,11
90,Iron,67000,67,4,14
90,Gold,7800,78,1,4
90,Gold,57000,57,4,1
90,Aluminum,29000,58,3,7
90,Gold,78000,39,6,6
90,Aluminum,14000,7,6,1
90,Gold,94500,63,5,20
90,Gold,144000,72,6,17
90,Iron,160000,32,7,15
90,Copper,94000,47,6,8
90,Marble,78000,52,5,1
90,Copper,64000,64,4,10
90,Aluminum,4000,4,4,20
90,Aluminum,43500,87,3,4
90,Iron,475000,95,7,20
90,Sandstone,45000,90,3,7
90,Copper,230000,46,7,1
90,Copper,9100,91,1,16
90,Aluminum,23500,47,3,15
90,Iron,125000,25,7,20
90,Sandstone,63000,63,4,14
90,Marble,10000,5,6,11
90,Marble,1200,6,2,8
90,Iron,400000,80,7,7
90,Iron,4200,21,2,1
90,Copper,460000,92,7,5
90,Aluminum,41000,41,4,6
90,Copper,15000,3,7,10
90,Gold,38000,76,3,12
90,Marble,114000,76,5,19
90,Gold,180000,36,7,12
90,Iron,11600,58,2,19
90,Gold,93000,62,5,3
90,Aluminum,36000,18,6,12
90,Gold,62000,62,4,20
90,Iron,1900,19,1,9
90,Aluminum,42000,42,4,6
90,Iron,6900,69,1,8
90,Iron,103500,69,5,13
90,Marble,8700,87,1,3
90,Iron,245000,49,7,16
90,Iron,26000,13,6,13
90,Gold,144000,96,5,12
90,Copper,4100,41,1,5
90,Aluminum,43500,29,5,11
90,Aluminum,15800,79,2,20
90,Copper,12400,62,2,10
90,Sandstone,440000,88,7,5
90,Aluminum,58000,58,4,7
90,Iron,13500,27,3,14
90,Gold,138000,92,5,18
90,Marble,6000,60,1,20
90,Aluminum,140000,70,6,2
90,Gold,33000,22,5,11
90,Sandstone,25500,17,5,4
90,Gold,122000,61,6,5
90,Sandstone,6000,12,3,2
90,Sandstone,4600,46,1,4
90,Iron,40000,8,7,8
90,Iron,50000,100,3,4
90,Sandstone,3800,38,1,8
90,Sandstone,108000,54,6,17
90,Marble,81000,81,4,11
90,Iron,15000,3,7,19
90,Gold,4000,8,3,16
90,Aluminum,18000,36,3,11
90,Copper,139500,93,5,12
90,Iron,5900,59,1,10
90,Marble,200,2,1,11
90,Marble,190000,95,6,4
90,Copper,24000,48,3,7
90,Copper,87000,87,4,18
90,Aluminum,88500,59,5,3
90,Aluminum,200,2,1,17
90,Marble,200000,40,7,2
90,Sandstone,9000,45,2,9
90,Iron,12000,60,2,10
90,Gold,63000,42,5,16
90,Marble,1800,9,2,17
90,Gold,19200,96,2,15
90,Sandstone,26000,26,4,17
90,Iron,145500,97,5,9
90,Iron,9500,19,3,15
90,Iron,10500,21,3,8
90,Iron,17800,89,2,13
90,Aluminum,29500,59,3,2
90,Iron,123000,82,5,19
90,Marble,118000,59,6,4
90,Sandstone,285000,57,7,4
90,Marble,435000,87,7,20
90,Marble,25000,5,7,12
90,Iron,25000,25,4,4
90,Copper,19200,96,2,13
90,Aluminum,75000,15,7,17
90,Gold,192000,96,6,13
90,Aluminum,300000,60,7,16
90,Aluminum,3400,34,1,15
90,Aluminum,245000,49,7,15
90,Sandstone,176000,88,6,1
90,Sandstone,490000,98,7,11
90,Copper,165000,33,7,15
90,Iron,260000,52,7,8
90,Iron,10000,5,6,16
90,Copper,16600,83,2,14
90,Aluminum,17000,34,3,5
90,Aluminum,17000,34,3,9
90,Aluminum,64000,32,6,8
90,Gold,40000,80,3,20
90,Gold,18000,36,3,3
90,Copper,41000,41,4,7
90,Copper,17000,17,4,12
90,Gold,47500,95,3,16
90,Gold,23000,23,4,11
90,Aluminum,5200,52,1,13
90,Marble,48000,32,5,2
90,Aluminum,7000,70,1,16
90,Copper,76500,51,5,13
90,Copper,18000,9,6,6
90,Gold,49000,98,3,19
90,Aluminum,64000,32,6,18
90,Iron,13800,69,2,13
90,Copper,9200,92,1,8
90,Marble,87000,58,5,16
90,Marble,38000,76,3,6
90,Sandstone,11000,11,4,12
90,Aluminum,225000,45,7,6
90,Marble,19000,95,2,6
90,Aluminum,2800,28,1,8
90,Sandstone,127500,85,5,1
90,Gold,134000,67,6,4
90,Aluminum,108000,54,6,20
90,Copper,13600,68,2,4
90,Copper,10500,7,5,4
90,Copper,200000,100,6,4
90,Sandstone,9400,47,2,7
90,Gold,104000,52,6,4
90,Iron,255000,51,7,6
90,Gold,75000,50,5,17
90,Iron,69000,69,4,15
90,Copper,86000,86,4,5
90,Sandstone,25000,50,3,11
90,Copper,100,1,1,17
90,Marble,450000,90,7,11
90,Iron,110000,22,7,1
90,Aluminum,2500,25,1,8
90,Sandstone,490000,98,7,17
90,Copper,172000,86,6,15
90,Copper,150000,30,7,13
90,Gold,20000,40,3,3
90,Marble,11000,11,4,19
90,Aluminum,49500,99,3,2
90,Sandstone,355000,71,7,8
91,Gold,91500,61,5,15
91,Aluminum,7500,15,3,19
91,Copper,4500,9,3,1
91,Aluminum,3000,6,3,16
91,Aluminum,100,1,1,20
91,Gold,85000,85,4,4
91,Copper,90000,18,7,4
91,Sandstone,168000,84,6,20
91,Aluminum,188000,94,6,10
91,Iron,220000,44,7,3
91,Gold,198000,99,6,3
91,Sandstone,66000,33,6,15
91,Copper,16600,83,2,18
91,Marble,9500,19,3,14
91,Iron,85000,85,4,15
91,Sandstone,6000,12,3,15
91,Marble,10200,51,2,19
91,Marble,18000,9,6,12
91,Gold,48000,32,5,5
91,Sandstone,9700,97,1,17
91,Iron,25000,50,3,3
91,Iron,105000,70,5,5
91,Sandstone,170000,34,7,17
91,Copper,78000,39,6,18
91,Gold,1400,14,1,3
91,Copper,51000,51,4,17
91,Iron,76000,76,4,7
91,Iron,12500,25,3,1
91,Iron,2800,28,1,18
91,Marble,150000,100,5,8
91,Sandstone,1200,6,2,16
91,Sandstone,95000,19,7,11
91,Marble,8000,4,6,6
91,Copper,44000,22,6,7
91,Aluminum,112000,56,6,10
91,Gold,174000,87,6,16
91,Iron,105000,21,7,3
91,Marble,4900,49,1,5
91,Aluminum,64500,43,5,20
91,Iron,73000,73,4,18
91,Marble,51000,34,5,18
91,Gold,3400,34,1,13
91,Iron,146000,73,6,20
91,Gold,98000,98,4,8
91,Aluminum,8600,43,2,3
91,Marble,3700,37,1,10
91,Marble,121500,81,5,4
91,Copper,70500,47,5,11
91,Iron,35500,71,3,1
91,Gold,210000,42,7,19
91,Copper,168000,84,6,1
91,Copper,365000,73,7,6
91,Gold,16000,16,4,13
91,Aluminum,200000,40,7,8
91,Sandstone,75000,75,4,18
91,Copper,4600,23,2,7
91,Sandstone,5800,58,1,15
91,Aluminum,9000,6,5,8
91,Sandstone,260000,52,7,3
91,Iron,123000,82,5,4
91,Gold,78000,39,6,19
91,Iron,190000,95,6,7
91,Copper,58500,39,5,1
91,Gold,25000,25,4,7
91,Sandstone,60000,60,4,17
91,Aluminum,38000,76,3,4
91,Marble,9200,46,2,6
91,Sandstone,330000,66,7,4
91,Marble,7700,77,1,13
91,Marble,8500,17,3,18
91,Sandstone,26500,53,3,9
91,Aluminum,132000,88,5,6
91,Copper,4200,21,2,8
91,Iron,93000,93,4,11
91,Aluminum,68000,34,6,1
91,Marble,35000,70,3,13
91,Iron,10000,100,1,16
91,Copper,9200,46,2,3
91,Aluminum,385000,77,7,17
91,Gold,6500,13,3,13
91,Iron,102000,68,5,20
91,Gold,9600,96,1,3
91,Aluminum,420000,84,7,20
91,Aluminum,4000,2,6,10
91,Gold,7800,39,2,8
91,Sandstone,8000,8,4,13
91,Sandstone,17400,87,2,3
91,Copper,7000,35,2,18
91,Iron,38000,38,4,13
91,Iron,63000,42,5,5
91,Copper,58000,29,6,14
91,Sandstone,40000,80,3,4
91,Sandstone,8800,88,1,1
91,Sandstone,500,1,3,16
91,Iron,2200,22,1,9
91,Gold,9200,46,2,16
91,Sandstone,6000,3,6,18
91,Aluminum,9500,19,3,13
91,Marble,7100,71,1,20
91,Iron,8000,8,4,12
91,Aluminum,135000,27,7,2
91,Iron,5500,11,3,5
91,Sandstone,96000,96,4,3
91,Gold,124500,83,5,13
91,Iron,12600,63,2,20
91,Iron,2600,26,1,19
91,Copper,445000,89,7,7
91,Sandstone,4300,43,1,8
91,Copper,70500,47,5,18
91,Aluminum,2300,23,1,3
91,Marble,6800,34,2,7
91,Copper,2000,1,6,11
91,Marble,97000,97,4,18
91,Copper,600,3,2,6
91,Copper,138000,69,6,9
91,Aluminum,84000,84,4,8
91,Sandstone,17400,87,2,10
91,Sandstone,69000,46,5,18
91,Sandstone,176000,88,6,8
91,Sandstone,60000,60,4,17
91,Copper,22000,22,4,9
91,Aluminum,22000,11,6,11
91,Marble,100000,20,7,7
91,Aluminum,66000,44,5,15
91,Sandstone,6000,4,5,14
91,Copper,82000,82,4,19
91,Aluminum,16000,8,6,10
91,Aluminum,142500,95,5,20
91,Aluminum,38000,38,4,16
91,Copper,124000,62,6,16
91,Aluminum,6000,6,4,18
91,Copper,138000,92,5,3
91,Aluminum,166000,83,6,11
91,Sandstone,5200,52,1,17
91,Copper,90000,60,5,3
91,Iron,10500,7,5,20
91,Sandstone,600,6,1,20
91,Marble,20000,20,4,20
91,Aluminum,20500,41,3,4
91,Sandstone,33000,22,5,11
91,Copper,305000,61,7,6
91,Gold,22000,44,3,14
91,Gold,48000,48,4,8
91,Copper,45000,9,7,6
91,Copper,83000,83,4,8
91,Marble,24000,16,5,16
91,Aluminum,180000,36,7,12
91,Sandstone,6000,4,5,16
91,Sandstone,52000,26,6,19
91,Iron,68000,34,6,11
91,Gold,120000,24,7,4
91,Sandstone,6700,67,1,10
91,Aluminum,400,4,1,19
91,Copper,129000,86,5,17
91,Aluminum,96000,48,6,9
91,Copper,460000,92,7,15
91,Sandstone,81000,54,5,1
91,Marble,1800,18,1,1
91,Iron,345000,69,7,15
91,Iron,60000,30,6,17
91,Marble,49500,99,3,11
91,Aluminum,106000,53,6,18
91,Iron,196000,98,6,10
91,Iron,115500,77,5,7
91,Sandstone,36000,36,4,11
91,Aluminum,390000,78,7,20
91,Gold,91500,61,5,16
91,Gold,102000,68,5,17
91,Aluminum,14500,29,3,13
91,Aluminum,165000,33,7,20
91,Copper,6500,13,3,7
91,Aluminum,115000,23,7,3
91,Gold,33500,67,3,7
91,Sandstone,385000,77,7,18
91,Iron,480000,96,7,7
91,Iron,78000,52,5,17
91,Aluminum,150000,100,5,5
91,Sandstone,66000,44,5,3
91,Aluminum,145500,97,5,9
91,Marble,136500,91,5,19
91,Gold,440000,88,7,3
91,Marble,17500,35,3,9
91,Sandstone,20000,20,4,14
91,Iron,27000,27,4,15
91,Aluminum,330000,66,7,19
91,Copper,115000,23,7,3
91,Marble,18000,36,3,6
91,Gold,3800,38,1,7
91,Marble,24000,16,5,19
91,Aluminum,80000,40,6,15
91,Sandstone,10500,21,3,7
91,Aluminum,29500,59,3,18
91,Copper,36000,36,4,3
91,Gold,10000,2,7,4
91,Aluminum,3800,19,2,11
91,Gold,2800,14,2,15
91,Copper,5900,59,1,2
91,Sandstone,9400,94,1,19
91,Sandstone,14800,74,2,5
91,Gold,24000,24,4,3
91,Aluminum,2100,21,1,7
91,Copper,155000,31,7,4
91,Iron,45000,30,5,8
91,Aluminum,58500,39,5,2
91,Iron,15000,10,5,9
91,Marble,30500,61,3,1
91,Aluminum,275000,55,7,11
91,Copper,100000,100,4,13
91,Gold,9000,45,2,5
91,Sandstone,118500,79,5,15
91,Gold,4600,46,1,20
91,Aluminum,245000,49,7,5
91,Iron,6000,30,2,16
91,Aluminum,56000,56,4,14
91,Copper,365000,73,7,17
91,Sandstone,5000,1,7,8
91,Marble,82000,41,6,18
91,Iron,25000,5,7,4
91,Sandstone,102000,51,6,17
91,Marble,17200,86,2,3
91,Aluminum,14600,73,2,9
91,Iron,45500,91,3,7
91,Sandstone,92000,92,4,4
91,Aluminum,38500,77,3,7
91,Gold,97500,65,5,14
91,Iron,87000,87,4,11
91,Sandstone,41500,83,3,8
91,Sandstone,19400,97,2,7
91,Aluminum,18000,12,5,7
91,Iron,72000,72,4,16
91,Aluminum,99000,99,4,1
91,Marble,105000,70,5,9
91,Sandstone,295000,59,7,17
91,Copper,235000,47,7,18
91,Copper,420000,84,7,13
91,Iron,215000,43,7,19
91,Marble,7200,72,1,6
91,Iron,4700,47,1,4
91,Copper,16000,8,6,8
91,Iron,21000,14,5,18
91,Sandstone,2000,2,4,10
91,Sandstone,115000,23,7,20
91,Aluminum,6700,67,1,11
91,Iron,10500,21,3,8
91,Aluminum,9800,49,2,1
91,Copper,14000,70,2,2
91,Aluminum,33000,33,4,6
91,Marble,15000,10,5,14
91,Aluminum,8200,41,2,17
91,Copper,57000,57,4,15
91,Aluminum,96000,96,4,15
91,Aluminum,1300,13,1,13
91,Marble,116000,58,6,20
91,Sandstone,73000,73,4,16
91,Sandstone,8000,8,4,15
91,Gold,3800,38,1,14
91,Aluminum,350000,70,7,5
91,Gold,141000,94,5,13
91,Copper,335000,67,7,2
91,Iron,20000,100,2,7
91,Marble,385000,77,7,13
91,Marble,465000,93,7,5
91,Marble,12600,63,2,18
91,Gold,44500,89,3,8
91,Marble,52000,52,4,12
91,Sandstone,16500,33,3,19
91,Gold,14200,71,2,11
91,Aluminum,129000,86,5,1
91,Copper,91000,91,4,18
91,Iron,47000,94,3,16
91,Iron,102000,68,5,11
91,Copper,24000,24,4,13
91,Copper,10500,21,3,11
91,Sandstone,84000,42,6,13
91,Sandstone,11400,57,2,6
91,Copper,38500,77,3,4
91,Aluminum,57000,57,4,15
91,Aluminum,134000,67,6,6
91,Gold,16500,11,5,7
91,Aluminum,9600,96,1,20
91,Sandstone,7600,38,2,4
91,Copper,13500,9,5,8
91,Sandstone,300,3,1,1
91,Copper,123000,82,5,4
91,Marble,158000,79,6,4
91,Sandstone,94000,47,6,4
91,Sandstone,5500,11,3,6
91,Marble,134000,67,6,9
91,Marble,2300,23,1,10
91,Marble,1100,11,1,8
91,Marble,4600,23,2,14
91,Sandstone,4600,23,2,14
91,Gold,9000,18,3,4
91,Marble,1800,18,1,9
91,Sandstone,34500,23,5,10
91,Marble,21000,14,5,16
91,Iron,86000,43,6,20
91,Sandstone,78000,78,4,11
91,Iron,5400,27,2,9
91,Iron,32000,16,6,20
91,Iron,5400,54,1,8
91,Aluminum,50000,100,3,16
91,Copper,98000,98,4,9
91,Marble,9900,99,1,3
91,Iron,9000,90,1,6
91,Iron,395000,79,7,14
91,Marble,1000,5,2,19
91,Aluminum,68000,68,4,19
91,Aluminum,88500,59,5,17
91,Marble,24000,16,5,1
91,Marble,6500,65,1,10
91,Iron,4500,9,3,13
91,Marble,90000,45,6,19
91,Gold,32000,64,3,17
91,Marble,54000,36,5,11
91,Aluminum,21000,42,3,7
91,Aluminum,16200,81,2,9
91,Sandstone,14000,14,4,18
91,Aluminum,290000,58,7,9
91,Marble,132000,88,5,17
91,Gold,5000,50,1,1
91,Aluminum,33000,66,3,8
91,Marble,7200,72,1,4
91,Sandstone,88500,59,5,20
91,Marble,1100,11,1,19
91,Marble,8000,16,3,6
91,Sandstone,21000,42,3,20
91,Iron,38500,77,3,15
91,Gold,198000,99,6,13
91,Copper,109500,73,5,3
91,Sandstone,11200,56,2,11
91,Aluminum,42000,42,4,15
91,Copper,70000,14,7,7
91,Gold,106500,71,5,20
91,Copper,78000,39,6,2
91,Marble,7500,5,5,20
91,Iron,148500,99,5,16
91,Iron,21000,21,4,17
91,Marble,70500,47,5,9
91,Iron,7400,74,1,10
91,Sandstone,11000,22,3,10
91,Copper,40000,40,4,9
91,Copper,30500,61,3,11
91,Aluminum,280000,56,7,3
91,Gold,8700,87,1,11
91,Aluminum,3600,18,2,14
91,Marble,138000,69,6,15
91,Marble,94500,63,5,10
91,Gold,6300,63,1,4
91,Gold,70000,35,6,1
91,Gold,5800,58,1,7
91,Sandstone,13000,13,4,12
91,Aluminum,3000,3,4,10
91,Iron,6700,67,1,16
91,Sandstone,33000,33,4,12
91,Sandstone,15600,78,2,16
91,Sandstone,36000,24,5,6
91,Copper,24000,48,3,5
91,Gold,46000,46,4,12
91,Marble,13400,67,2,10
91,Sandstone,33000,33,4,13
91,Aluminum,9000,18,3,15
91,Iron,600,6,1,10
91,Aluminum,8500,85,1,14
91,Sandstone,134000,67,6,3
91,Iron,10500,21,3,1
91,Sandstone,45500,91,3,14
91,Iron,60000,30,6,10
91,Sandstone,9000,90,1,13
91,Marble,39500,79,3,16
91,Sandstone,4000,8,3,6
91,Iron,3200,32,1,11
91,Gold,3600,36,1,9
91,Gold,5600,28,2,11
91,Gold,30000,30,4,8
91,Iron,178000,89,6,3
91,Sandstone,108000,54,6,18
91,Marble,1600,16,1,1
91,Gold,57000,57,4,15
91,Iron,285000,57,7,14
91,Copper,450000,90,7,1
91,Copper,11000,55,2,12
91,Sandstone,2900,29,1,10
91,Sandstone,470000,94,7,13
91,Marble,95000,95,4,5
91,Copper,196000,98,6,3
91,Copper,8800,44,2,1
91,Marble,70000,70,4,12
91,Marble,115500,77,5,4
91,Sandstone,400,2,2,12
91,Sandstone,90000,90,4,7
91,Aluminum,115000,23,7,8
91,Marble,70500,47,5,13
91,Sandstone,52500,35,5,8
91,Marble,38000,76,3,3
91,Iron,365000,73,7,16
91,Iron,37500,75,3,12
91,Marble,9000,6,5,6
91,Marble,61500,41,5,7
91,Aluminum,17200,86,2,6
91,Gold,20000,100,2,4
91,Iron,1200,12,1,1
91,Sandstone,31500,21,5,13
91,Iron,370000,74,7,19
91,Sandstone,114000,57,6,9
91,Copper,61000,61,4,12
